Date,Open,High,Low,Close,Volume,Dividend
2015-04-22,199.52902392733216,200.62633063970338,196.15790378471755,199.04258728027344,14761313,0.0
2015-04-23,199.97021176035153,201.22588827589976,196.6217158805964,198.4317169189453,13337818,0.0
2015-04-24,198.42041983035438,200.10597247542464,196.53123374639765,198.85028076171875,12709854,0.0
2015-04-27,199.11046433798163,200.7960168940678,197.1647177078815,198.03578186035156,11042925,0.0
2015-04-28,197.9000363423273,199.55165251115457,194.24611289719752,195.75067138671875,14687371,0.0
2015-04-29,195.02666250937796,196.96109698677094,191.72343021244137,192.31167602539062,16387960,0.0
2015-04-30,192.31169383253572,195.90905692053357,191.84788139605706,195.10586547851562,34802149,0.0
2015-05-04,195.97691379185704,202.24401458613917,194.68730086085642,201.5765838623047,15078502,0.0
2015-05-05,202.19877461807633,204.03138492955298,200.25302790716938,201.84808349609375,17846755,0.0
2015-05-06,201.3616261499199,202.88880880421695,197.2891390717945,199.15570068359375,22438208,0.0
2015-05-07,197.9679088409376,198.7484608560636,194.57416437162698,197.00634765625,16735535,0.0
2015-05-08,197.0629051445765,202.2100748603907,194.82304319456537,201.29376220703125,17104443,10.0
2015-05-11,202.00645770659375,203.4997041612016,199.86840474519394,202.7078399658203,14214007,0.0
2015-05-12,202.47026350570513,202.47026350570513,195.7393652049316,196.54254150390625,16650201,0.0
2015-05-13,197.59459534719954,201.05621262426737,193.9406718725632,200.25302124023438,16701434,0.0
2015-05-14,200.45663193894708,200.50189555727593,196.90453286587635,198.69189453125,12329713,0.0
2015-05-15,199.52902030031893,200.67157550764958,196.8592824059801,197.73033142089844,8331715,0.0
2015-05-18,197.9452813791263,202.26663547272804,197.33441131131033,201.7123260498047,9847540,0.0
2015-05-19,201.64446672489893,204.69883237066998,200.59240845377627,202.61734008789062,14513036,0.0
2015-05-20,203.71463916475025,206.1128709892499,203.10375397634428,205.62643432617188,8708891,0.0
2015-05-21,206.16944809987788,207.1083851131007,202.28928171767578,202.8888397216797,10759523,0.0
2015-05-22,202.94538644040568,204.89113311452294,202.94538644040568,204.4951934814453,8349048,0.0
2015-05-25,203.62412516024614,205.43412624430547,201.89332408356975,202.3797607421875,6617337,0.0
2015-05-26,202.49289122946954,202.7191489267395,199.71003180478033,200.13990783691406,9510249,0.0
2015-05-27,200.45663335465892,201.5652672975661,199.1443961942007,200.2982635498047,8078236,0.0
2015-05-28,200.4226935493417,202.32319158707958,197.28914327460464,198.14889526367188,26538868,0.0
2015-05-29,199.07652875405688,200.55846299096513,197.53803387104253,198.42041015625,29277517,0.0
2015-06-01,199.0991603538787,204.73276704651167,198.64666006536868,204.13319396972656,19594976,0.0
2015-06-02,204.92506270325586,207.87760390178215,201.68970317535064,203.31869506835938,20178960,0.0
2015-06-03,203.39788253546817,205.98843563685125,201.0222749918366,202.79832458496094,15546279,0.0
2015-06-04,204.5743751735521,207.2893617093321,201.93857354254834,206.49749755859375,15931395,0.0
2015-06-05,205.86401542508438,207.45907105337747,204.63094795437686,205.37757873535156,13066337,0.0
2015-06-08,205.16262967797465,205.8866361867989,199.80052915507136,200.33221435546875,10846953,0.0
2015-06-09,199.90232780648708,201.5086954529061,198.49959358751482,199.936279296875,9153355,0.0
2015-06-10,200.45664682890654,205.86401094799209,200.2304042353358,204.93638610839844,13509379,0.0
2015-06-11,204.9816254718285,205.7735047199113,197.6624664550422,198.454345703125,14676438,0.0
2015-06-12,198.8729053635116,201.97250420607105,198.70320832653863,201.32769775390625,21543824,0.0
2015-06-15,202.47025829418823,204.75538391351506,201.36163942370274,204.0200653076172,12858570,0.0
2015-06-16,203.39789122117693,204.75539209191885,202.08565397213894,204.517822265625,13929305,0.0
2015-06-17,204.76668092672313,213.2057703568902,202.26662503658355,210.68309020996094,26232634,0.0
2015-06-18,210.98852322680344,222.17653566610446,210.977211098111,221.48648071289062,49366799,0.0
2015-06-19,222.2896809599306,227.6970297212623,222.2896809599306,225.49110412597656,45710935,0.0
2015-06-22,225.55898913338592,228.21741514164162,223.19467849886487,224.37118530273438,19394187,0.0
2015-06-23,224.58611265727606,226.85991111925216,224.21279727742228,225.1177978515625,16007498,0.0
2015-06-24,225.11779511013444,227.70834827240554,223.2286090776437,224.19017028808594,18603004,0.0
2015-06-25,223.3077947339106,228.28526730519008,222.8552944814351,227.27845764160156,27175118,0.0
2015-06-26,226.22640050436002,229.43913569845088,225.2082787073477,226.40740966796875,20966796,0.0
2015-06-29,223.51141755466568,224.8576062104788,219.91405482282974,224.17884826660156,20168946,0.0
2015-06-30,223.96393260721212,226.89384971763292,223.53405657516038,226.27166748046875,23184864,0.0
2015-07-01,226.47528555216516,228.61333833466978,226.47528555216516,227.52734375,14824266,0.0
2015-07-02,228.2852935075696,230.71747698017344,227.8554174632283,228.703857421875,15931202,0.0
2015-07-03,228.4549702206047,229.37128293845961,226.93909952161542,227.87803649902344,13831096,0.0
2015-07-06,225.36667281151185,230.52513967687324,225.16303938201287,229.7672119140625,12237733,0.0
2015-07-07,228.7377851392241,230.0047738611601,226.2490411108033,226.98435974121094,11294999,0.0
2015-07-08,225.31010031908312,228.21740819653928,224.35986634526554,225.47979736328125,15190654,0.0
2015-07-09,225.34403169589802,226.47528992114698,222.43673898607375,223.39830017089844,16245867,0.0
2015-07-10,224.23542449464884,227.15404458841272,224.04311828887234,226.6562957763672,16110573,0.0
2015-07-13,226.65627209468212,229.07714312346107,225.15171368599445,227.832763671875,9860248,0.0
2015-07-14,228.26266533690065,228.85091119166663,225.16305114230434,225.7512969970703,9942927,0.0
2015-07-15,226.19247228481134,229.507016757682,226.14722376801936,228.77171325683594,13532911,0.0
2015-07-16,228.96401605284208,232.53875454715424,228.77170985933208,231.6111297607422,14854295,0.0
2015-07-17,231.96182174121444,233.2966831777566,230.3215177167307,231.15863037109375,10195142,0.0
2015-07-20,232.53876410862483,233.02520077989203,230.29890205668266,231.8487091064453,6348354,0.0
2015-07-21,232.58399941086944,232.68580857054067,226.87120820769456,228.01376342773438,7923338,0.0
2015-07-22,227.38027736733184,238.45516907851567,227.2897803332262,237.65199279785156,17309440,0.0
2015-07-23,238.3533576594834,241.6000293451572,235.57049837218818,236.4981231689453,18642915,0.0
2015-07-24,237.10899863054019,237.4822989011701,231.02289177061309,231.9165802001953,13099664,0.0
2015-07-27,231.88265132688022,233.01389451079768,226.6449842091393,227.45947265625,20118553,0.0
2015-07-28,228.12691182415114,230.02739488028556,226.27166218283077,228.56809997558594,13382878,0.0
2015-07-29,228.3983900547347,229.12239650452076,224.461663508054,225.34402465820312,14790821,0.0
2015-07-30,226.27166211371986,228.05903897780843,224.50692461149623,226.28297424316406,11701228,0.0
2015-07-31,226.24903864518865,228.0364155155211,223.98655233654046,226.6676025390625,16634259,0.0
2015-08-03,226.47527773968548,229.3825702931348,226.1132745229579,226.80332946777344,9887787,0.0
2015-08-04,227.01828380908762,227.52734471675055,221.72405641058356,223.53404235839844,12006872,0.0
2015-08-05,223.59059931540833,226.43003426368375,222.65166241852083,223.47747802734375,14345010,0.0
2015-08-06,224.21277924264427,224.43903691946846,221.1584289808101,221.48648071289062,8708037,0.0
2015-08-07,221.49780878696973,224.89155335983992,221.07924489224226,222.708251953125,8608888,0.0
2015-08-10,222.74219779629772,223.7150560781519,218.2172098747259,219.21270751953125,9288894,0.0
2015-08-11,219.6878227464207,220.28738071322786,216.74657845693932,218.55657958984375,8762464,0.0
2015-08-12,218.0135883866477,218.55658572115675,212.79854550820517,213.33023071289062,9650325,0.0
2015-08-13,214.2578577553436,215.83028912583228,210.2758671929066,211.1695556640625,9340350,0.0
2015-08-14,212.73067146980148,219.9140702039497,211.38448271983393,218.77151489257812,12739366,0.0
2015-08-17,218.55657268471364,218.55657268471364,214.04289722754166,215.09495544433594,10857430,0.0
2015-08-18,216.29407741582415,216.29407741582415,213.17185416815985,213.60171508789062,6630334,0.0
2015-08-19,213.57909370415507,217.42532349541278,212.54965970288313,215.9773406982422,8877298,0.0
2015-08-20,217.1877567691688,217.1877567691688,206.73504751951992,207.31198120117188,19008087,0.0
2015-08-21,205.8866334607841,206.31650948789863,202.94538915145463,205.42282104492188,20050521,0.0
2015-08-24,199.09916190665453,199.09916190665453,185.07171326535197,187.6848907470703,35635706,0.0
2015-08-25,190.24149603385104,194.72123506047004,186.24820876190353,191.8931121826172,49504268,0.0
2015-08-26,191.81392884543624,197.92265981261724,190.0491913918617,193.0809326171875,18955515,0.0
2015-08-27,196.1126477433577,199.38194349715098,193.90672227433336,196.6443328857422,26997546,0.0
2015-08-28,197.96791502721408,199.77790105855723,195.95429556162276,197.37966918945312,10770215,0.0
2015-08-31,197.48147829421274,197.48147829421274,193.17143612648167,193.6465606689453,20708942,0.0
2015-09-01,193.194057756422,193.194057756422,188.94057629413246,190.0152587890625,21645696,0.0
2015-09-02,192.3116785474423,193.91804620082536,190.63743811894147,192.20986938476562,19652369,0.0
2015-09-03,193.22800303611436,194.74387374872398,191.04470155771406,193.18275451660156,11659978,0.0
2015-09-04,192.2438050337413,192.2438050337413,186.67807136272705,189.12156677246094,16199949,0.0
2015-09-07,189.65325165878664,190.9541918171772,187.2663320013472,188.5106964111328,10234633,0.0
2015-09-08,189.14418682771316,192.97910424275156,186.67806721449404,191.9949188232422,12900468,0.0
2015-09-09,194.80043405595842,198.80503374664576,192.4248112708243,197.7529754638672,17340694,0.0
2015-09-10,194.80042746498427,196.94979247725203,193.55604791373997,196.1579132080078,11074406,0.0
2015-09-11,197.28916466640644,198.21678952840608,193.7144409837836,194.78912353515625,10634833,0.0
2015-09-14,194.97009643791915,195.8637848129965,192.74154666756297,195.44522094726562,7964072,0.0
2015-09-15,195.02667005449598,196.8366711824962,193.57867217269114,196.1579132080078,11509788,0.0
2015-09-16,197.31179557112642,198.49959937109924,195.75067639577088,197.41360473632812,13424811,0.0
2015-09-18,198.74845675183053,203.51099895729772,198.45434139970277,202.58338928222656,34261453,0.0
2015-09-21,199.0991570279116,200.9543915665362,198.20546859545908,198.66928100585938,12732187,0.0
2015-09-22,199.0991618338186,200.20778075256908,191.06732318625046,191.83656311035156,15745524,0.0
2015-09-23,190.7279407921387,193.85017915773705,190.04919791791457,192.390869140625,15221260,0.0
2015-09-24,191.85917461996252,191.85917461996252,188.86138492785358,189.4496307373047,29076982,0.0
2015-09-28,190.00395220230558,190.25281905543366,187.49258389676504,188.74826049804688,11624639,0.0
2015-09-29,187.786718974733,192.36825243434694,186.90434263151408,190.21888732910156,15853471,0.0
2015-09-30,192.53794177544316,195.66016503560115,189.709818779617,195.09454345703125,17292020,0.0
2015-10-01,197.73033169503205,197.73033169503205,194.25741755331921,195.6375274658203,8663393,0.0
2015-10-05,195.2076698982,201.36163417150345,194.99272434546162,200.9091339111328,16015412,0.0
2015-10-06,202.63995557420722,203.7372623167548,200.40007846916282,203.18295288085938,12330294,0.0
2015-10-07,202.4250141257298,207.70792961935567,201.58790144175615,206.74636840820312,11515191,0.0
2015-10-08,206.99522910206042,206.99522910206042,200.51319834402724,201.1580047607422,10753149,0.0
2015-10-09,202.27795561302366,204.85719663715778,199.4385356120791,200.7620849609375,9327873,0.0
2015-10-12,200.9091437007555,203.98613353882646,200.9091437007555,201.75758361816406,6212395,0.0
2015-10-13,200.2417129074027,202.78701755600727,199.7552762366482,202.1761474609375,6162561,0.0
2015-10-14,202.67390034259031,204.75539262132358,202.25533644030608,204.2915802001953,8002587,0.0
2015-10-15,205.36625849876452,206.11287414728997,203.64676950917678,204.4612579345703,9048478,0.0
2015-10-16,204.64223646327525,206.9726104736328,204.46124240537387,206.9726104736328,15246935,0.0
2015-10-19,212.90035728414392,218.4434519953602,212.90035728414392,217.990966796875,33505855,0.0
2015-10-20,218.33032772920046,218.71495524566407,215.61534106029256,216.4524688720703,18091895,0.0
2015-10-21,216.1809618738481,220.54756478796568,215.61534028249005,216.06784057617188,14404450,0.0
2015-10-23,218.09276340381933,220.15163135023982,212.93428140845757,216.2148895263672,12153422,0.0
2015-10-26,217.62895077815008,217.87781762272888,212.96821758015975,213.31890869140625,10938775,0.0
2015-10-27,212.40258369535402,214.5406364207952,212.08582899037273,212.572265625,11601798,0.0
2015-10-28,211.97271191898355,213.78271294976742,210.38896856853555,211.98402404785156,11958727,0.0
2015-10-29,211.76910171254121,213.80534539869663,211.53153189423568,212.9003448486328,13280382,0.0
2015-10-30,213.14921020740545,216.27144849068185,212.69672503850418,214.4162139892578,13366359,0.0
2015-11-02,214.71032843598186,217.53845134744577,213.85059151574924,217.15382385253906,7222044,0.0
2015-11-03,217.93439065837197,219.5633825660773,217.4818903890689,218.82806396484375,11373522,0.0
2015-11-04,219.00908505898929,220.5928285362938,214.07684544771314,215.230712890625,10033187,0.0
2015-11-05,214.71032975882991,215.16283003157108,211.0903577828532,211.90484619140625,10767454,0.0
2015-11-06,212.54965166192514,216.0112689151845,212.19897565700617,215.47958374023438,8367190,0.0
2015-11-09,211.2034749731243,218.33031259718942,208.92966152433826,217.4818878173828,17031699,0.0
2015-11-10,216.5203365504184,217.08595813049266,207.31199124968944,208.77130126953125,11486238,0.0
2015-11-13,207.02918197141528,212.34603373078926,206.90474855008395,211.10166931152344,13682323,0.0
2015-11-16,209.50661692176996,213.12658894166916,209.22379858425907,211.3844757080078,15346549,0.0
2015-11-17,212.2329008608823,212.42520704699453,209.5518508690288,209.90252685546875,8588142,0.0
2015-11-18,209.86860151206145,210.70572927807626,205.87531418714653,206.33912658691406,11249222,0.0
2015-11-19,207.90023175961662,212.3799554417806,207.52691641844456,211.48626708984375,12183206,0.0
2015-11-20,211.3166145450312,215.5700962499987,209.4048041626055,214.22390747070312,11304265,0.0
2015-11-23,214.93659409835672,216.72395588317053,214.07684204324403,215.78501892089844,10499517,0.0
2015-11-24,215.61533592463041,219.8235689369476,215.17414776963318,218.94119262695312,14806176,0.0
2015-11-26,219.68780420901206,224.42772199895742,219.06562203569257,223.68109130859375,23805828,0.0
2015-11-27,223.76028356477167,224.55216279537595,220.38917852768145,221.5091094970703,10891864,0.0
2015-11-30,221.38467609025813,222.71955261223982,217.71944059799037,218.80543518066406,29919205,0.0
2015-12-01,218.10407479035186,221.45255567272096,217.4818925774157,218.53395080566406,12981379,0.0
2015-12-02,218.61314008870758,221.65619354167566,218.21720045328192,221.26025390625,7573628,0.0
2015-12-03,220.57017262076357,223.7489714665892,220.38917855796097,221.09054565429688,11361395,0.0
2015-12-04,219.98193594223687,220.86431224096705,217.51583132231258,218.43212890625,13443688,0.0
2015-12-07,218.43211664748438,220.14030850210534,214.88001759907704,215.400390625,14483909,0.0
2015-12-08,214.68770202312584,215.75107236080285,211.7917214686543,212.87771606445312,7532164,0.0
2015-12-09,211.81435715535318,213.45466126661597,206.53144156910776,207.22149658203125,9174419,0.0
2015-12-10,208.71472539811361,215.79631431353923,208.14910385929593,215.01576232910156,18592203,0.0
2015-12-11,215.33252806193357,216.97283211879176,213.330220764625,215.60401916503906,18155513,0.0
2015-12-14,214.39360455074737,217.9909676130137,214.03160128762664,216.09046936035156,10563900,0.0
2015-12-15,216.52034185840648,221.2602601794733,215.7623989545614,220.79644775390625,15718833,0.0
2015-12-16,220.79644264927722,223.43224435111443,220.25344532752894,221.4186248779297,12097338,0.0
2015-12-17,221.7353753571502,229.6427803110517,221.27156295119886,228.4436492919922,19369032,0.0
2015-12-18,227.10878993534143,228.28528160368114,223.98655159037918,224.4164276123047,16016139,0.0
2015-12-21,223.51142086873799,226.0227890511783,222.7082445973081,224.461669921875,12331769,0.0
2015-12-22,224.62003577541125,226.8372734583801,222.62904067112257,223.37567138671875,11579277,0.0
2015-12-23,224.3937934451795,227.81014700488743,223.9865417001285,227.10877990722656,12919467,0.0
2015-12-24,227.13141700932457,227.87803266499242,225.41192800328756,226.37347412109375,11901877,0.0
2015-12-28,226.38478264400084,229.35996329563997,226.24903709112874,228.60203552246094,12885935,0.0
2015-12-29,228.60203323196825,230.47989200347976,227.8667146219923,229.7332763671875,14913870,0.0
2015-12-30,229.64277348475002,229.86901606484182,226.70152932570076,227.26715087890625,8151610,0.0
2015-12-31,227.01828404357607,230.70614381994926,226.04541074321753,229.55226135253906,18483713,0.0
2016-01-01,228.4662779147427,230.525145906011,228.10428976892092,229.7219696044922,5416562,0.0
2016-01-04,227.38026707616356,229.37126214828166,223.23990712941026,225.18565368652344,30170947,0.0
2016-01-05,226.31690833697596,228.5115218388053,225.5702926982523,227.41421508789062,14946239,0.0
2016-01-06,227.96852227362865,234.93700531336117,226.33953035736005,233.5342559814453,26759864,0.0
2016-01-07,231.01157892253593,232.5840102149846,228.07034976941614,229.24684143066406,19739943,0.0
2016-01-08,230.77402607692184,233.6926309949526,230.02739532597735,232.074951171875,21313199,0.0
2016-01-11,229.85771743310522,240.0049847026145,228.73778638993642,237.92349243164062,29016443,0.0
2016-01-12,238.6927357888721,241.04571905689514,235.54787327678002,236.5320587158203,23373377,0.0
2016-01-13,238.26286379472415,246.55489622407512,236.92798722761765,243.6362762451172,71802356,0.0
2016-01-14,240.6950296714243,244.57521080973495,238.25154935301157,240.19728088378906,27823189,0.0
2016-01-15,242.0299078251883,246.49831971126474,241.09097088969622,242.8330841064453,28767318,0.0
2016-01-18,243.21770884097793,245.24264036948307,228.0816571642853,230.0613250732422,27254669,0.0
2016-01-19,232.81026255280688,237.51622908960022,229.43914235488427,236.11349487304688,21489315,0.0
2016-01-20,234.14511612394554,234.14511612394554,223.9865375611361,227.27845764160156,45114225,0.0
2016-01-21,230.21970232053206,232.0749367471576,220.97742126477667,222.67428588867188,31768619,0.0
2016-01-22,224.9028473754411,228.7377646902075,224.9028473754411,227.18795776367188,23682648,0.0
2016-01-25,228.51152860826284,230.49121171147803,226.24904226343227,227.14273071289062,13099564,0.0
2016-01-27,228.0816575021705,228.51151841024205,225.55897718465917,226.1019744873047,17251028,0.0
2016-01-28,226.47529925471565,231.18128110733844,225.59292293766862,230.07264709472656,23074633,0.0
2016-01-29,230.53645864989772,235.29900113284725,230.3215281877433,234.2582550048828,19177163,0.0
2016-02-01,235.287686777536,235.70625067127511,232.02970286941695,233.10438537597656,9918809,0.0
2016-02-02,233.10438425836102,233.67000583262916,224.099672484798,226.5092315673828,14771279,0.0
2016-02-03,223.53404837817592,224.89154920282658,220.5928192458974,222.04080200195312,15691478,0.0
2016-02-04,223.53404379543446,226.47528797038999,218.48869830531828,220.15162658691406,18203784,0.0
2016-02-05,221.52042614059968,222.17654473451654,217.51582669919748,219.66519165039062,20998404,0.0
2016-02-08,219.710443918526,222.81005797754545,216.7352632823269,217.4366455078125,12078110,0.0
2016-02-09,215.59270726683457,219.19007010767302,214.9365886639833,216.63345336914062,19603494,0.0
2016-02-10,215.32121306598182,220.14031600873318,214.63114298215643,217.7986297607422,16883350,0.0
2016-02-11,217.8438755555971,218.5452577598049,207.13098732916944,209.1785430908203,17114833,0.0
2016-02-12,211.2939641664809,211.2939641664809,200.93175230503286,205.10604858398438,29319458,0.0
2016-02-15,207.69662283642427,215.24202483077747,207.69662283642427,214.20127868652344,19283523,0.0
2016-02-16,215.18544704639984,216.7465661384665,209.73284990451774,210.53604125976562,13024856,0.0
2016-02-17,211.56546012319916,216.6221327556749,207.33460310383026,215.5248260498047,15442221,0.0
2016-02-18,217.8665107075564,219.16745091700963,211.76910673670855,212.6967315673828,14433087,0.0
2016-02-19,212.67410903540633,215.55877761400714,212.07453595738605,213.6582794189453,10235503,0.0
2016-02-22,213.60170096805012,219.0769374006938,213.60170096805012,217.7194366455078,12770834,0.0
2016-02-23,217.90042948056453,218.8280542362469,213.29627229406938,214.85739135742188,18989787,0.0
2016-02-24,213.78272270778666,216.87100954459436,213.1265889975419,215.53614807128906,15186204,0.0
2016-02-25,215.88684075502658,216.41852594293334,212.86641156958507,213.60171508789062,24826958,0.0
2016-02-26,215.61532025406976,216.91626036543335,213.64694944543695,215.01576232910156,8349402,0.0
2016-02-29,215.2307142159561,225.0273056172115,211.54285416605276,218.70364379882812,31032353,0.0
2016-03-01,218.2624406466655,222.86661310375766,218.2511285175984,222.01817321777344,16453192,0.0
2016-03-02,224.6426628112143,227.54997060106115,223.3643620199123,226.58840942382812,20105967,0.0
2016-03-03,228.5115199802444,230.3215210701493,225.6834121559884,229.15634155273438,15880459,0.0
2016-03-04,229.41654110926038,229.64279881728726,227.04093334433267,227.69705200195312,8987660,0.0
2016-03-08,227.94590634427496,233.2401340413417,227.94590634427496,232.35777282714844,13222993,0.0
2016-03-09,230.7740241911171,236.18137306314816,230.4572694655811,235.68362426757812,11854901,0.0
2016-03-10,235.76280197630166,236.63386611770315,228.28527324461032,228.90745544433594,20706353,0.0
2016-03-11,229.62014470158834,232.9346890524689,228.64727142041417,229.52963256835938,15319044,0.0
2016-03-14,230.57038022477022,232.22199634729898,229.17895816900372,230.7174530029297,11880095,0.0
