Date,Open,High,Low,Close,Volume,Dividend
,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,0.0
2015-02-19,1098.4970994613616,1119.8753069120148,1098.0803706679392,1117.270751953125,2618002,0.0
2015-02-20,1124.667704353264,1124.667704353264,1101.1016703952432,1114.978759765625,1801588,0.0
2015-02-23,1113.0830377372533,1134.3362144218656,1113.0830377372533,1123.7720947265625,1614892,0.0
2015-02-24,1122.6672606316145,1137.6694957402774,1116.4163293363383,1127.1470947265625,2199922,0.0
2015-02-25,1129.3348862633757,1134.3356311471987,1111.7698105551133,1113.58251953125,1767994,0.0
2015-02-26,1116.4166657399594,1122.1466878205583,1094.0592020998386,1107.0194091796875,1991994,0.0
2015-02-27,1108.269940456989,1115.0626436384239,1090.2881244502014,1109.478515625,2877376,0.0
2015-03-02,1116.707975751557,1128.8972913040122,1105.393831242623,1112.4156494140625,2176038,0.0
2015-03-03,1117.6664874601777,1162.6731916532049,1115.2285836202225,1156.8389892578125,3424308,0.0
2015-03-04,1161.8401376789536,1171.8833445580833,1131.6897619895622,1144.3375244140625,3862994,0.0
2015-03-05,1146.0040776270232,1154.6303425178046,1117.2706502833312,1123.688232421875,2173514,0.0
2015-03-09,1100.164148316995,1116.74997665865,1087.662282995211,1102.9979248046875,2883174,0.0
2015-03-10,1103.8728827943285,1116.10391382779,1081.5154232657787,1101.2891845703125,3037052,0.0
2015-03-11,1100.9978742892404,1108.4781385147626,1082.5784752415784,1086.224853515625,2240200,0.0
2015-03-12,1093.454667403819,1093.8713962075462,1079.3693152301817,1091.43359375,1827636,0.0
2015-03-13,1099.3309393715188,1100.1435404532115,1073.0770162553679,1076.1400146484375,1586838,0.0
2015-03-16,1077.3272281100406,1087.6621222635417,1063.4918528799076,1067.7841796875,1556296,0.0
2015-03-17,1076.2020942403428,1086.2869105546454,1065.888056744719,1076.7021484375,1267318,0.0
2015-03-18,1079.7232539740696,1083.265448085009,1063.3666517559086,1066.5546875,1255170,0.0
2015-03-19,1073.4936130837746,1085.9330110588955,1070.2014955721284,1081.932373046875,2448964,0.0
2015-03-20,1081.828151253393,1090.9961864335064,1074.6812917978016,1088.0582275390625,1963908,0.0
2015-03-23,1090.1626482320735,1096.413580848083,1085.9953598214004,1090.641845703125,1566608,0.0
2015-03-24,1095.9967693505678,1098.9138710180407,1076.0355000650325,1079.869384765625,2394878,0.0
2015-03-25,1079.9115006410016,1089.329616830834,1060.6586409976728,1072.5562744140625,2224858,0.0
2015-03-26,1064.033852427026,1077.952556097524,1042.2389120077626,1047.2813720703125,3091642,0.0
2015-03-27,1054.7408560610083,1071.7850275390244,1043.530889239197,1047.9898681640625,2751776,0.0
2015-03-30,1052.2401627743875,1070.9512441806219,1050.1565188877055,1068.5550537109375,1339006,0.0
2015-03-31,1070.7639850475814,1070.7639850475814,1050.5734914485536,1064.3046875,2427028,0.0
2015-04-01,1065.992409666573,1068.326131947634,1051.0943531202165,1059.5955810546875,2075758,0.0
2015-04-06,1065.9927934764721,1068.034724902264,1041.8642248128956,1061.5338134765625,1568542,0.0
2015-04-07,1067.8466421456817,1083.0780994053737,1060.1580165014507,1077.243896484375,1886922,0.0
2015-04-08,1080.9947714123093,1107.0403277782575,1079.6821160676473,1100.7476806640625,1652134,0.0
2015-04-09,1108.0819101379632,1119.937824480898,1098.142887284291,1110.394775390625,2544450,0.0
2015-04-10,1103.7064604462287,1112.9995350015877,1095.1635182377531,1105.894287109375,1815544,0.0
2015-04-13,1110.1659755401524,1110.5827045099497,1095.1637326274476,1106.623779296875,1308642,0.0
2015-04-15,1106.2900259380574,1130.9603528006298,1087.4121892277583,1095.0592041015625,2913934,0.0
2015-04-16,1094.7256839784156,1094.7465407661807,1071.5556240989572,1076.3271484375,3217570,0.0
2015-04-17,1065.6171261740399,1066.8255988515718,1029.3200113919463,1031.3411865234375,9668742,0.0
2015-04-20,1033.508104186482,1035.1124487480804,1010.504698705295,1012.1507568359375,2890722,0.0
2015-04-21,1012.1510894799051,1021.8191788171988,1000.5660066639863,1011.4218139648438,2546032,0.0
2015-04-22,1013.2761119800741,1030.5703577736883,1003.295477225581,1018.9436645507812,4186812,0.0
2015-04-23,1030.1538312964187,1033.4043370345223,1013.3596364332611,1024.007080078125,4342990,0.0
2015-04-24,1023.1940282115435,1047.6559832886992,1019.9643806894721,1038.925537109375,3625158,0.0
2015-04-27,1041.6138277124126,1050.1567696880493,1035.987987874798,1041.905517578125,2733052,0.0
2015-04-28,1045.9894584090055,1045.9894584090055,1023.1110842579113,1039.738525390625,3088298,0.0
2015-04-29,1035.154315658814,1039.7383323545655,1021.4231223591709,1036.529541015625,2019620,0.0
2015-04-30,1033.4874017905495,1037.6546897009953,1011.4424894404625,1026.6947021484375,3738054,0.0
2015-05-04,1038.0714898495528,1043.8223679093715,1023.98603539592,1034.1334228515625,1890630,0.0
2015-05-05,1042.2384568327277,1057.011468589693,1041.821728141471,1049.2603759765625,3255070,0.0
2015-05-06,1048.0734908317295,1048.0734908317295,1023.4031530656162,1026.4244384765625,3394406,0.0
2015-05-07,1027.1948742485974,1064.221272278881,1022.527531601277,1060.6790771484375,3205028,0.0
2015-05-08,1066.82572460184,1078.4941309646724,1048.6146964479335,1053.1778564453125,3003664,0.0
2015-05-11,1056.4077508057787,1068.0970166805369,1052.240461847965,1065.1590576171875,2573082,0.0
2015-05-12,1066.8257924143668,1068.909436540176,1047.2395376317593,1051.3651123046875,2467386,0.0
2015-05-13,1061.4084189210253,1061.4084189210253,1033.6750926132997,1048.23974609375,1863774,0.0
2015-05-14,1050.156767733445,1050.156767733445,1035.5712570704804,1041.5096435546875,1309050,0.0
2015-05-15,1048.0728302094078,1055.323869929003,1042.2386275760355,1046.4683837890625,1461454,0.0
2015-05-18,1047.6976885710526,1052.344172982803,1040.6133005141444,1050.322998046875,4507752,0.0
2015-05-19,1049.9065647424668,1054.32393099935,1040.467697518825,1047.114501953125,1957722,0.0
2015-05-20,1050.156732921972,1070.9514624530982,1048.864832752755,1065.5965576171875,1897814,0.0
2015-05-21,1065.5757769318016,1075.1605414485914,1061.8876855411168,1064.95068359375,1579578,0.0
2015-05-22,1062.658499300284,1095.475894131616,1058.1786644502924,1090.954345703125,2691632,0.0
2015-05-25,1091.828976535467,1098.871649466584,1077.5351646243496,1083.9111328125,982978,0.0
2015-05-26,1085.5786586935058,1093.183960237136,1078.8692834848662,1087.18310546875,1961740,0.0
2015-05-27,1086.8286918375393,1097.3093802823628,1080.1610311514196,1089.8499755859375,1620690,0.0
2015-05-28,1085.1202571385434,1093.0798192021489,1076.0981178554132,1087.4539794921875,2763608,0.0
2015-05-29,1090.579171736367,1103.7478413308422,1082.3487786749254,1087.787109375,4423532,0.0
2015-06-01,1087.432976221494,1103.1228770100845,1086.974635573356,1090.891845703125,882264,0.0
2015-06-02,1090.162253467165,1095.996455129451,1079.5356718680011,1083.452880859375,3935820,0.0
2015-06-03,1085.1617215463343,1094.1631037115515,1079.5358831281794,1088.037109375,1804684,0.0
2015-06-04,1090.6207462093291,1092.996079505138,1078.7022644227698,1085.84912109375,4131468,0.0
2015-06-05,1090.2027300225711,1097.352979409293,1080.9494661103424,1083.4100341796875,2308534,0.0
2015-06-08,1089.3614724878248,1089.3614724878248,1077.4373396198764,1084.0828857421875,1570320,0.0
2015-06-09,1087.2586199042023,1089.361634642895,1072.958119681091,1077.4375,2578914,0.0
2015-06-10,1079.2673458827983,1097.7738787038595,1078.3420397790019,1093.88330078125,2763350,0.0
2015-06-11,1095.880690217332,1099.035211490266,1075.3763019432597,1081.49609375,1847336,0.0
2015-06-12,1081.7484423950546,1088.919741614661,1041.7491724706003,1053.9466552734375,2571456,0.0
2015-06-15,1053.7367907726482,1060.108885597653,1043.5161166143794,1053.5264892578125,2525176,0.0
2015-06-16,1051.507573218862,1059.6252322213688,1049.1732058690588,1056.5548095703125,1267396,0.0
2015-06-17,1060.3395987481213,1063.7674702994932,1052.2640459827228,1057.311279296875,1975720,0.0
2015-06-18,1057.8165109617455,1070.9814049753834,1054.8722900564842,1064.1466064453125,2165046,0.0
2015-06-19,1066.228473170961,1074.6405321308896,1062.9057509562958,1072.3482666015625,1999610,0.0
2015-06-22,1071.2753623625313,1093.5673114026627,1071.2753623625313,1089.9921875,1102002,0.0
2015-06-23,1093.5679198510236,1096.932744219796,1079.7721194017986,1082.8846435546875,898318,0.0
2015-06-24,1085.1555112966448,1088.4782332218485,1076.2598007959834,1081.07568359375,1170246,0.0
2015-06-25,1077.5845881204043,1082.2112198414522,1070.0767855712947,1072.537353515625,1930992,0.0
2015-06-26,1072.6217006616519,1092.0325898294236,1072.6217006616519,1090.5394287109375,1290102,0.0
2015-06-29,1081.7911019029393,1095.2504002158842,1069.761812961226,1090.5816650390625,1372756,0.0
2015-06-30,1087.2579433634319,1088.8352034360094,1068.3308224925017,1072.9364013671875,1549952,0.0
2015-07-01,1078.3835979265407,1096.9322245464743,1075.376328646165,1090.665283203125,1279708,0.0
2015-07-02,1093.5673976820872,1094.8081555383628,1081.3909658489906,1084.208984375,1445880,0.0
2015-07-03,1082.232106220118,1097.7733598773025,1080.9492470822481,1095.2076416015625,963470,0.0
2015-07-06,1085.282133729948,1112.4951321143517,1085.282133729948,1107.5740966796875,1182338,0.0
2015-07-07,1107.3425373221378,1113.2940286388935,1094.8295981956223,1100.402587890625,1642836,0.0
2015-07-08,1092.7056150247104,1102.6949369302883,1085.36611273029,1091.5069580078125,2667850,0.0
2015-07-09,1091.4647868887048,1092.8317466410701,1054.3044706998896,1060.9710693359375,3934122,0.0
2015-07-10,1076.3223630475095,1076.3223630475095,1032.5796800631638,1040.7183837890625,8263654,0.0
2015-07-13,1041.1601561194875,1059.3302796835098,1041.1601561194875,1055.5238037109375,2280308,0.0
2015-07-14,1056.134053275499,1057.8164651484983,1047.301390942251,1051.297119140625,1703274,0.0
2015-07-15,1051.9277774346644,1072.5162673753944,1051.5071745648384,1070.749755859375,2003660,0.0
2015-07-16,1069.8875153397069,1076.2597105240222,1062.6952677705403,1068.4154052734375,1456608,0.0
2015-07-17,1071.1916874625585,1080.9917574105875,1069.7195770360474,1078.59423828125,1070526,0.0
2015-07-20,1080.7439707207307,1089.1319190342795,1075.6436947507134,1087.1297607421875,853786,0.0
2015-07-21,1085.802115122975,1096.0658525215026,1076.9926593113648,1079.6480712890625,1274500,0.0
2015-07-22,1079.4794557510156,1082.8515118408275,1062.6402712339147,1065.5908203125,1320628,0.0
2015-07-23,1061.1437904689608,1069.7214984186594,1046.60180009312,1048.9622802734375,1496780,18.0
2015-07-24,1052.7136232988412,1060.7222554680816,1050.4375268977406,1055.9381103515625,1574972,0.0
2015-07-27,1048.7090241346307,1055.874640457094,1045.8216611007429,1052.523681640625,2003738,0.0
2015-07-28,1053.55648449216,1061.7758689480902,1050.4583676498346,1054.63134765625,1891188,0.0
2015-07-29,1058.404075646146,1060.1111995753588,1046.8126331609733,1056.6126708984375,2413318,0.0
2015-07-30,1060.5323666566076,1060.8484968048783,1042.3021947729992,1045.6109619140625,2770574,0.0
2015-07-31,1049.5098807238896,1061.7757714095017,1048.28755200295,1058.29833984375,1963776,0.0
2015-08-03,1055.2002956882284,1064.304885575138,1054.1465284747876,1057.813720703125,1179324,0.0
2015-08-04,1058.150448568419,1063.461474502781,1047.8657255703183,1057.5181884765625,2342692,0.0
2015-08-05,1062.1974852024216,1074.8426933595933,1058.40392275527,1073.641357421875,988994,0.0
2015-08-06,1081.1649251814736,1088.752047463449,1074.8845151219446,1084.6634521484375,2211366,0.0
2015-08-07,1084.5369675420832,1084.5369675420832,1073.5777910336906,1075.7064208984375,1188506,0.0
2015-08-10,1084.1156450652386,1091.2812616928084,1077.6244805771607,1084.1578369140625,1431182,0.0
2015-08-11,1086.6448932262085,1100.1331153298697,1071.5128352164506,1097.6883544921875,2200306,0.0
2015-08-12,1097.2243449480252,1134.4433114581923,1096.760646325239,1126.1396484375,3479784,0.0
2015-08-13,1125.4235032863016,1131.3246003072786,1077.3717132583472,1110.9237060546875,1406426,0.0
2015-08-14,1111.9351308629718,1146.2247561408785,1111.5558158400904,1139.4173583984375,2293964,0.0
2015-08-17,1133.8964619098379,1136.7205393244205,1119.1015193053647,1131.641357421875,773644,0.0
2015-08-18,1140.977113414602,1159.101912131521,1133.8536871746937,1155.308349609375,1916926,0.0
2015-08-19,1159.1444865714623,1160.3458229294376,1147.3000962913306,1152.2318115234375,1690070,0.0
2015-08-20,1157.0364644865974,1157.0364644865974,1126.2664601487024,1132.52587890625,2349298,0.0
2015-08-21,1143.1265644970447,1150.6714958654236,1119.1428661613409,1128.0155029296875,3536080,0.0
2015-08-24,1112.3570579380146,1114.8861001311286,1082.8937575510315,1086.9190673828125,4692344,0.0
2015-08-25,1090.8180485916362,1105.1914800943334,1068.7311204344708,1082.07177734375,3925800,0.0
2015-08-26,1078.2357613618915,1112.35672481763,1058.8042518345405,1086.117919921875,3216158,0.0
2015-08-27,1102.19831822619,1102.19831822619,1073.0722540635297,1085.232666015625,5264798,0.0
2015-08-28,1099.711551307373,1099.711551307373,1078.0882257884302,1083.631103515625,2744152,0.0
2015-08-31,1091.7029771149294,1091.7029771149294,1066.8551635260815,1080.764892578125,3692044,0.0
2015-09-01,1077.371686075209,1100.6388474466144,1066.4125061699056,1069.5316162109375,2987602,0.0
2015-09-02,1078.9313770110907,1104.537925592465,1073.9997660138508,1092.4617919921875,3765950,0.0
2015-09-03,1094.274126750486,1102.2405661614885,1085.9071734506824,1098.2784423828125,2265074,0.0
2015-09-04,1100.7235456137657,1102.1988203911717,1070.2696591373137,1073.7681884765625,2426396,0.0
2015-09-07,1076.1074289884584,1079.0368822149221,1067.5508158459697,1070.5224609375,1759184,0.0
2015-09-08,1072.7352125199745,1080.7860366136601,1063.6728128857194,1070.754150390625,1787746,0.0
2015-09-09,1080.3012983357278,1084.9589710656376,1072.313761612658,1074.7374267578125,2045076,0.0
2015-09-10,1071.4707260474288,1086.8557305717134,1065.148121448408,1072.90380859375,2665818,0.0
2015-09-11,1073.367502672919,1082.5984641838131,1070.8806527044426,1075.685791015625,1592672,0.0
2015-09-14,1081.165489872419,1081.165489872419,1071.8923355733184,1075.538330078125,1589318,0.0
2015-09-15,1075.5384102856212,1078.5943363620818,1068.9418661937136,1069.46875,1379900,0.0
2015-09-16,1076.9500781334211,1081.1651469323776,1071.0700777402672,1074.9901123046875,1756816,0.0
2015-09-18,1081.165349591193,1090.016995728197,1070.2061686596644,1075.36962890625,2455294,0.0
2015-09-21,1074.8420653604553,1077.8348040385356,1067.7607323484638,1075.28466796875,1108840,0.0
2015-09-22,1078.0038391904827,1084.2842505023598,1049.5521249596488,1065.0635986328125,2081246,0.0
2015-09-23,1068.224722781193,1078.1090368352418,1059.0780456402363,1067.5291748046875,1228352,0.0
2015-09-24,1068.7306333294164,1091.7027569801571,1066.3701537731667,1087.65625,2354254,0.0
2015-09-28,1093.3892900794867,1103.9269663524194,1087.277437841186,1093.2628173828125,2366812,0.0
2015-09-29,1088.8997455198707,1110.2490259843162,1083.2094031315685,1090.965087890625,3325952,0.0
2015-09-30,1114.337924571607,1114.337924571607,1083.6732933691706,1090.881103515625,3368336,0.0
2015-10-01,1095.4964077283068,1116.9721632045369,1092.630140293298,1114.7171630859375,2834408,0.0
2015-10-05,1118.1313151996058,1167.5740943617302,1118.1313151996058,1142.9791259765625,4807306,0.0
2015-10-06,1148.6067685727721,1149.028275643808,1131.324978660301,1138.069091796875,3979590,0.0
2015-10-07,1135.5182311005153,1145.233983488828,1115.7074113640504,1118.657958984375,2065530,0.0
2015-10-08,1125.4239415019126,1128.9435669012469,1104.348586792139,1110.1654052734375,2357550,0.0
2015-10-09,1117.2043560811087,1117.2465479458874,1099.2903077379858,1108.4158935546875,2249724,0.0
2015-10-12,1119.1006924662572,1121.3557952880542,1090.4382265198522,1092.7987060546875,2455912,0.0
2015-10-13,1097.0980447292834,1100.9758871501076,1082.2610242587261,1095.306640625,6179712,0.0
2015-10-14,1073.999268669209,1073.999268669209,1045.3368078099052,1046.8963623046875,8337128,0.0
2015-10-15,1049.5524814046512,1055.242826183351,1039.0148058885402,1040.1739501953125,3215710,0.0
2015-10-16,1045.716458249777,1050.3952261421673,1041.1220740654708,1041.965087890625,2333828,0.0
2015-10-19,1049.5522742968358,1051.638713055912,1035.1578535450697,1049.025390625,3130642,0.0
2015-10-20,1052.18664157045,1066.4125000193246,1051.9127032371825,1065.0426025390625,2695084,0.0
2015-10-21,1068.5200101226687,1071.4705584740923,1063.1457970540043,1066.4124755859375,1929688,0.0
2015-10-23,1076.3394583958725,1076.3394583958725,1067.5952769856854,1071.756103515625,2335398,0.0
2015-10-26,1076.7618587777579,1076.7618587777579,1062.4416854313315,1071.502685546875,1414630,0.0
2015-10-27,1068.7571164168226,1075.0300700407727,1064.6596117652293,1069.20068359375,1530420,0.0
2015-10-28,1060.3088549163394,1070.2358514326709,1060.3088549163394,1068.3560791015625,1255342,0.0
2015-10-29,1070.2351288778623,1071.0165534313721,1051.859637094023,1054.0985107421875,3130316,0.0
2015-10-30,1056.0634290115033,1061.0902496811204,1049.7270484374344,1054.0357666015625,1516696,0.0
2015-11-02,1056.06333525554,1065.6946534993076,1050.8041604722043,1063.3924560546875,1319294,0.0
2015-11-03,1067.8911523174716,1076.2551938360666,1063.878111990329,1074.4176025390625,1364906,0.0
2015-11-04,1075.072206385446,1076.001521261787,1064.5115756743905,1070.341064453125,991434,0.0
2015-11-05,1069.0734732024741,1070.8264961305945,1047.614257305633,1048.733642578125,1596098,0.0
2015-11-06,1052.683596867829,1063.7722583516895,1049.0718407868553,1058.491943359375,908024,0.0
2015-11-09,1053.9515023239962,1057.225299575704,1042.7995116480836,1043.961181640625,2021556,0.0
2015-11-10,1044.6363126106655,1046.347155190274,1034.9416755010784,1038.3843994140625,1361920,0.0
2015-11-13,1029.8941251668316,1029.8941251668316,1008.1392200648687,1012.7224731445312,2743232,0.0
2015-11-16,1009.5966793648025,1009.5966793648025,995.2342161437133,1003.0913696289062,2043528,0.0
2015-11-17,1005.583280044115,1013.1657924474108,1003.2599412328389,1009.8286743164062,1985028,0.0
2015-11-18,1009.1316955291614,1009.1316955291614,991.0096925320034,993.3118896484375,1520352,0.0
2015-11-19,999.183788103901,1006.0481996651226,993.5443687380548,998.0009765625,1866906,15.0
2015-11-20,999.669190853555,1023.7685680562458,997.7471356537428,1013.1234741210938,2012126,0.0
2015-11-23,1016.0592926219865,1019.4808746559773,1006.3223717257276,1010.0397338867188,1088082,0.0
2015-11-24,1005.3929404461425,1010.6309707492305,999.2466342446631,1000.2815551757812,998640,0.0
2015-11-26,1004.4850989882582,1006.3860128749158,987.5670479019478,990.8197021484375,2915292,0.0
2015-11-27,991.8541811343163,996.6909281290385,985.3065917784467,994.1141967773438,1737206,0.0
2015-11-30,999.0353395746026,1010.1239982062446,992.7622857248234,1002.6470947265625,4100048,0.0
2015-12-01,998.1486215558145,1004.5484262258084,995.6774956240166,997.7261962890625,1721994,0.0
2015-12-02,1004.526873842817,1004.5691576046806,991.2204833776998,999.1198120117188,1640296,0.0
2015-12-03,996.9238530505556,1002.4153827495629,991.4323233515483,993.0164184570312,2283358,0.0
2015-12-04,988.4751255252369,991.5588506028955,980.4913292253851,983.574951171875,1246092,0.0
2015-12-07,985.1798638358401,990.1222172119312,978.019778535632,979.9418334960938,1382604,0.0
2015-12-08,979.7729240781046,992.2767506947891,978.8858930762232,983.8282470703125,1139964,0.0
2015-12-09,987.5881200947226,1002.3308257268077,980.0267480754069,1000.1552734375,5282806,0.0
2015-12-10,1000.7253346611902,1010.1031538110158,993.5441060038495,1007.2940673828125,1723988,0.0
2015-12-11,1006.6392185821917,1010.4199033719547,998.2963211558391,1007.906494140625,1652378,0.0
2015-12-14,986.4473936407284,1008.3290415618513,984.504299427601,1004.71728515625,2718532,0.0
2015-12-15,1004.7171400641979,1007.4840455955218,998.2118336008615,1003.618896484375,1135868,0.0
2015-12-16,1007.0620036521751,1019.945976433799,1007.0620036521751,1017.369140625,1435934,0.0
2015-12-17,1020.1566725366489,1032.8294262327563,1011.0112098717448,1030.6116943359375,1618844,0.0
2015-12-18,1022.269098563694,1028.2675164496943,1014.0951287751923,1020.9173583984375,3024970,0.0
2015-12-21,1022.248014777152,1034.9419148074528,1016.7143056011691,1033.421142578125,1610104,0.0
2015-12-22,1030.7175372052925,1030.7175372052925,1013.8205283986484,1015.9537963867188,1560858,0.0
2015-12-23,1020.1570247493049,1028.6055301302515,1018.2772529282781,1024.71923828125,849834,0.0
2015-12-24,1022.6915615552307,1029.9572554514052,1015.5103320854088,1028.2886962890625,843160,0.0
2015-12-28,1025.6483847530226,1041.8694711671665,1022.3534475695132,1040.3065185546875,3704198,0.0
2015-12-29,1038.469172806066,1041.4050077188315,1033.1465733102348,1037.3919677734375,1708524,0.0
2015-12-30,1036.2302412419556,1038.7436507588773,1019.0164129506077,1021.5509643554688,1605762,0.0
2015-12-31,1020.4736282725822,1034.3080529133467,1016.9886205386491,1029.3868408203125,1240318,0.0
2016-01-01,1030.2948961028228,1030.2948961028228,1018.9950238310925,1020.748046875,712262,0.0
2016-01-04,1018.1083289129081,1019.7347076236863,999.4794344510177,1000.9790649414062,1870184,0.0
2016-01-05,1007.484187686091,1008.1601093160389,988.8974773052994,992.2557373046875,2678020,0.0
2016-01-06,992.7836992408655,1007.9698647814384,992.7836992408655,1006.0479125976562,2653228,0.0
2016-01-07,1001.1475667274808,1006.5968096989861,996.923315391078,1001.6755981445312,3199580,0.0
2016-01-08,1007.4840421686317,1016.9252860804063,1002.2037274822134,1012.806640625,1907544,0.0
2016-01-11,1006.4282098080793,1007.0618477156185,992.2136406680847,997.9163818359375,2930228,0.0
2016-01-12,998.0643045440364,999.035903427306,972.2541788120033,983.0048828125,3482594,0.0
2016-01-13,978.7590731418206,982.9833246443749,952.6109975934659,962.7913818359375,4746092,0.0
2016-01-14,960.1725327071614,971.1133047398348,950.4567525697814,962.6226196289062,2742052,0.0
2016-01-15,966.8682377223945,968.0720880091568,952.5690993466909,955.1459350585938,3269408,0.0
2016-01-18,955.5255025214234,968.1559707850632,954.6806523865681,962.1364135742188,2213922,0.0
2016-01-19,961.8621416872492,971.5779208962114,958.1870632213931,962.833740234375,967910,0.0
2016-01-20,960.5104535071029,965.2415951855012,947.4997365431419,963.1717529296875,1615954,0.0
2016-01-21,967.5758315454594,969.6506792849541,950.9555464740549,954.6607055664062,2675536,0.0
2016-01-22,962.4943343051104,974.7954814271329,956.989527289727,972.1277465820312,1343178,0.0
2016-01-25,974.7315181456987,990.4414256334265,970.3277156216319,975.89599609375,1397560,0.0
2016-01-27,974.7744692105493,986.6097858126454,966.2631477405444,982.2906494140625,1626986,0.0
2016-01-28,980.490823571426,994.633901850946,977.336166365605,987.138916015625,3106660,0.0
2016-01-29,998.7834899032721,1016.2718554248112,988.769019013481,1012.587890625,2235744,0.0
2016-02-01,1012.5034853893271,1021.7557341184797,998.9108044345863,1017.4154052734375,1495274,0.0
2016-02-02,1020.0831794028843,1030.2459009909578,1007.6761694546677,1015.4676513671875,1475588,0.0
2016-02-03,1010.9789097433458,1028.9330069348466,999.4611811649941,1023.1741943359375,1308692,0.0
2016-02-04,1025.545399234319,1033.209824943695,1017.1188522601457,1024.7620849609375,1250046,0.0
2016-02-05,1019.7018546176657,1033.1885675374456,1019.7018546176657,1025.5665283203125,1402996,0.0
2016-02-08,1016.2720951687132,1021.3746486559816,993.8294197337375,1000.5833740234375,1063658,0.0
2016-02-09,988.1553326248181,988.1553326248181,955.1264876131355,966.0513305664062,2489610,0.0
2016-02-10,963.3409241682319,969.6502365611307,956.1847186551853,960.715576171875,1890732,0.0
2016-02-11,965.4581667509552,969.2691858302353,919.5776901498631,930.71435546875,1962408,0.0
2016-02-12,931.5828329214615,949.9603801823276,916.3387502009285,942.8465576171875,2172568,0.0
2016-02-15,952.7550509240042,976.8280365628998,948.5205840310086,960.864013671875,2479712,0.0
2016-02-16,959.5304351663358,966.3055838700698,949.791158904718,959.3399047851562,1588702,0.0
2016-02-17,959.106835111231,965.3102882995765,951.2306846494889,963.57421875,1585178,0.0
2016-02-18,967.5756063955912,982.2903776525919,964.6114798114471,980.6389770507812,1529140,0.0
2016-02-19,977.0399175660845,985.3606050012598,976.2353066982569,982.2482299804688,879012,0.0
